Unnamed: 0,sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
8303,3395449,517,8,201,1072,1902,2566,279,983,1768,2667,311,No,100,0.9,0.94,0,No,No,No,Yes,No,No
8304,3437326,193,8,18,142,342,542,58,211,436,742,54,No,22,0.82,0.8,0,No,No,No,Yes,No,No
8305,3524419,76,9,39,196,339,497,77,239,513,733,83,No,3,0.65,0.71,0,No,No,No,Yes,No,No
8306,3290125,129,2,2,321,564,856,100,318,546,706,84,No,52,0.98,0.98,0,No,No,No,Yes,No,No
8307,3395417,98,8,18,75,175,250,14,78,163,267,29,No,25,0.76,0.58,0,No,No,Yes,Yes,No,No
8308,3524828,75,10,25,160,304,456,51,177,343,506,96,No,16,0.95,0.97,0,No,No,No,Yes,No,No
8309,3448659,227,8,122,576,1056,1584,146,529,964,1487,111,No,48,0.9,0.91,0,No,No,No,Yes,No,No
8310,3456596,5,8,0,15,35,50,3,10,25,40,0,No,5,0.82,0.81,0,No,No,No,Yes,No,No
8311,3377492,4713,4,958,4048,8688,11888,317,1794,5708,10091,762,No,48,0.73,0.78,0,No,No,No,Yes,No,No
8312,3490242,18,2,0,89,179,287,25,73,120,159,15,No,16,0.78,0.75,0,No,No,Yes,Yes,No,No
8313,3293710,10,12,0,14,22,30,1,7,24,39,0,No,2,0.73,0.79,0,No,No,No,Yes,No,No
8314,3301304,654,8,294,1109,1859,2609,242,833,1625,2678,276,No,59,0.82,0.81,0,No,No,No,Yes,No,No
8315,3441091,47,8,21,100,232,370,34,122,263,376,14,No,4,0.98,0.98,0,No,No,No,Yes,No,No
8316,3403227,14,8,1,7,22,31,3,9,23,34,13,No,1,0.5,0.46,0,No,No,No,Yes,No,No
8317,3478990,136,2,0,115,199,311,41,121,247,359,58,No,1,0.98,0.98,0,No,No,No,Yes,No,No
8318,3440854,36130,2,5220,136000,240000,336000,35361,104533,228538,352858,25604,No,16000,1,0.99,0,No,No,No,Yes,No,No
8319,3293955,47,8,0,144,288,504,36,176,380,486,46,No,12,0.31,0.2,1,No,No,No,Yes,No,No
8320,3502163,0,4,0,4,4,4,0,0,0,0,0,No,2,0.7,0.66,0,Yes,No,No,Yes,No,No
8321,3377028,102,8,0,80,160,240,28,78,184,295,33,No,20,0.82,0.81,0,No,No,No,Yes,No,No
8322,3506093,31,12,11,28,38,53,5,15,46,68,12,No,5,0.7,0.76,0,No,No,Yes,Yes,No,No
8323,3460689,5,4,0,15,25,30,2,9,12,20,0,No,5,0.73,0.78,0,No,No,No,Yes,No,No
8324,3486916,109,8,7,62,134,213,14,56,122,180,44,No,6,0.66,0.69,0,No,No,No,Yes,No,No
8325,3449333,222,4,91,233,413,537,55,202,390,572,73,No,25,0.73,0.78,0,No,No,No,Yes,No,No
8326,3475406,11754,2,36334,32948,67736,112820,13782,42381,67959,90293,11583,No,7204,0.99,0.61,0,No,No,No,Yes,No,No
8327,3327709,21,8,0,7,7,7,3,9,24,40,0,No,1,0.33,0.32,0,No,No,No,Yes,No,No
8328,3437647,65,2,24,24,72,168,17,55,114,323,17,No,24,1,0.99,0,No,No,No,Yes,No,No
8329,3422405,95,4,50,75,150,250,30,101,189,260,31,No,25,0.77,0.84,0,No,No,No,Yes,No,No
8330,3312718,0,8,0,2,2,2,0,0,0,0,0,No,2,0.84,0.82,0,No,No,No,Yes,No,No
8331,3468123,959,4,0,592,1192,1512,178,760,1267,2035,5,No,14,0.73,0.78,0,No,No,No,Yes,No,No
8332,3298067,6,4,1,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
8333,3312845,58,2,58,2,2,6,16,66,110,167,7,No,2,0.78,0.83,0,No,No,No,Yes,No,No
8334,3320761,0,4,0,8,8,8,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
8335,3464273,5,4,2,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
8336,3388140,4,8,0,11,17,26,3,8,13,18,4,No,11,0.5,0.46,0,No,No,No,Yes,No,No
8337,3301592,42,8,7,48,96,132,15,59,119,162,20,No,12,0.31,0.2,0,No,No,No,Yes,No,No
8338,3384957,34,2,0,18,38,70,5,21,31,38,4,No,2,0.73,0.73,0,No,No,No,Yes,No,No
8339,3316845,577,8,749,1249,2750,4427,351,1401,3188,4228,454,No,124,0.13,0.17,0,No,No,No,Yes,No,No
8340,3406783,117,8,23,222,402,582,74,195,371,463,57,No,26,0.65,0.71,0,No,No,No,Yes,No,No
8341,3331858,58,2,1,80,158,250,23,68,124,200,30,No,28,0.14,0.28,0,No,No,Yes,Yes,No,No
8342,3354713,15,4,4,6,10,12,0,8,9,11,1,No,2,0.22,0.15,0,Yes,No,No,Yes,No,No
8343,3286378,0,2,0,24,24,24,0,0,0,0,0,No,24,0.83,0.91,0,Yes,No,No,Yes,No,No
8344,3305173,17,14,0,10,20,32,4,12,35,45,7,No,1,0.65,0.71,0,No,No,No,Yes,No,No
8345,3434127,58,10,22,112,224,308,32,105,186,261,36,No,28,0.77,0.84,0,No,No,No,Yes,No,No
8346,3434306,205,4,26,236,442,589,52,210,451,667,49,No,16,0.73,0.78,0,No,No,No,Yes,No,No
8347,3452693,33,8,0,108,180,264,13,83,156,204,29,No,12,0.31,0.2,0,No,No,No,Yes,No,No
8348,3339098,1425,4,1269,5000,11000,14000,972,3394,6981,10882,1017,No,2000,0.98,0.96,0,No,No,No,Yes,No,No
8349,3391884,40,8,0,57,81,129,9,37,72,112,15,No,11,0.78,0.75,0,No,No,No,Yes,No,No
8350,3354271,1689,2,220,5586,10366,15586,1121,2679,3580,3813,820,No,340,0.73,0.7,3,No,No,No,Yes,No,No
8351,3347347,0,4,0,7,7,7,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
8352,3313198,1029,4,0,4428,6264,9504,1491,4297,8243,12033,673,No,756,0.55,0.66,0,No,No,No,No,No,No
8353,3407255,0,8,37,408,853,1298,0,0,0,0,0,No,18,0.84,0.82,0,No,No,No,Yes,No,No
8354,3354797,154,8,170,556,1168,1678,159,783,1235,1643,231,No,13,0.93,0.96,0,No,No,No,Yes,No,No
8355,3366034,97,8,46,276,396,556,69,224,381,580,84,No,36,0.93,0.89,0,No,No,No,Yes,No,No
8356,3350431,35,15,0,500,500,500,3,3,23,48,3,No,500,0.81,0.78,0,No,No,No,Yes,No,No
8357,3354275,10787,12,718,8520,8520,15670,3479,9062,17507,25706,1613,No,540,0.73,0.7,0,No,No,No,Yes,No,No
8358,3494157,235,2,152,1394,2590,3798,231,936,1960,2954,321,No,80,0.62,0.58,1,No,No,Yes,Yes,No,No
8359,3351305,117,4,250,505,861,1165,65,295,617,941,43,No,22,0.73,0.78,0,No,No,Yes,Yes,No,No
8360,3460552,7,4,0,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
8361,3290552,98,8,27,220,374,550,37,158,296,453,62,No,22,0.34,0.57,0,No,No,No,Yes,No,No
8362,3482406,772,8,0,32,184,184,0,0,0,0,0,No,28,0.99,0.98,0,No,No,No,Yes,No,No
8363,3486892,20,8,2,68,108,132,18,39,86,126,11,No,8,0.53,0.54,0,No,No,Yes,Yes,No,No
8364,3437205,4,2,3,19,43,63,1,12,31,53,3,No,3,0.9,0.93,0,No,No,No,Yes,No,No
8365,3399651,6,8,0,15,25,35,1,9,17,26,0,No,5,0.82,0.81,0,No,No,No,Yes,No,No
8366,3312712,1,8,4,8,18,28,3,8,19,19,0,No,1,0.53,0.54,0,No,No,Yes,Yes,No,No
8367,3433533,241,8,87,516,903,1333,102,470,927,1398,153,No,43,0.34,0.57,0,No,No,Yes,Yes,No,No
8368,3459931,87,3,30,128,254,398,28,124,247,404,60,No,20,0.58,0.45,0,No,No,No,Yes,No,No
8369,3418934,0,4,0,4,4,4,0,0,0,0,0,No,2,0.7,0.66,0,Yes,No,No,Yes,No,No
8370,3339158,226,8,213,1104,1767,2432,131,638,1100,1484,255,Yes,55,0.4,0.36,0,No,No,No,Yes,No,No
8371,3410795,271,8,61,470,900,1330,127,429,603,603,138,No,40,0.84,0.86,0,No,No,No,Yes,No,No
8372,3449119,93,8,193,594,945,1323,136,495,930,1457,96,No,81,0.08,0.39,3,No,No,No,Yes,No,No
8373,3339392,37,8,10,80,130,190,22,71,130,187,23,No,20,0.82,0.81,0,No,No,Yes,Yes,No,No
8374,3487163,413,8,5,173,422,613,32,133,438,690,72,No,20,0.37,0.33,0,No,No,No,Yes,No,No
8375,3456985,3,2,0,10,10,10,0,0,0,0,1,No,5,0.92,0.96,0,Yes,No,No,Yes,No,No
8376,3373296,1,8,0,5,5,5,1,5,11,14,0,No,2,0.82,0.81,0,No,No,Yes,Yes,No,No
8377,3411125,364,4,83,421,837,1151,86,503,927,1241,70,No,6,0.73,0.78,0,No,No,No,Yes,No,No
8378,3289686,442,10,194,389,769,1149,101,375,875,1307,140,No,78,0.77,0.84,0,No,No,No,Yes,No,No
8379,3414515,57,8,12,34,67,100,13,50,100,158,20,No,3,0.9,0.91,0,No,No,No,Yes,No,No
8380,3350769,736,8,119,300,630,1080,152,542,1082,1524,163,No,60,0.83,0.79,1,No,No,No,Yes,No,No
8381,3407488,136,2,3,249,363,553,54,198,407,583,67,No,30,0.98,0.95,0,No,No,No,Yes,No,No
8382,3347221,52,2,0,392,392,392,40,110,250,333,16,No,392,1,0.5,0,No,No,No,Yes,No,No
8383,3290449,27,2,0,63,105,168,8,30,45,55,0,No,21,0.39,0.54,0,Yes,No,No,Yes,No,No
8384,3327959,324,2,135,438,858,1398,161,549,945,1275,239,No,48,0.98,0.98,0,No,No,No,Yes,No,No
8385,3301834,-8,4,113,31,31,31,10,89,90,91,0,No,31,0.73,0.78,8,No,No,No,Yes,No,No
8386,3452418,8,8,1,40,68,96,5,24,49,69,9,No,3,0.15,0.1,0,No,No,No,Yes,No,No
8387,3365359,37832,8,17630,55980,121980,169980,19149,51089,107036,158385,13067,No,1980,0.99,0.98,0,No,No,No,Yes,No,No
8388,3441222,64,2,120,408,768,1113,152,413,694,974,99,No,33,0.97,0.97,2,No,No,No,Yes,No,No
8389,3524498,378,10,0,240,456,648,130,436,1070,1730,144,No,24,0.77,0.84,0,No,No,No,Yes,No,No
8390,3384604,-44,8,200,1308,2489,3613,76,633,643,660,242,No,162,0.08,0.08,181,Yes,Yes,Yes,Yes,No,No
8391,3437948,2,4,0,3,5,6,1,2,5,5,0,No,1,0.73,0.78,0,No,No,No,Yes,No,No
8392,3346611,101,8,13,169,350,546,49,163,327,463,77,No,18,0.98,0.98,0,No,No,No,Yes,No,No
8393,3399441,58,2,0,78,132,186,19,72,112,132,16,No,18,0.78,0.75,0,No,No,No,Yes,No,No
8394,3369808,94,8,1,276,570,918,40,219,470,627,28,No,42,0.24,0.4,0,No,No,No,Yes,No,No
8395,3456981,158,4,59,243,423,549,33,129,241,355,43,No,6,0.73,0.78,0,No,No,No,Yes,No,No
8396,3377011,433,8,137,787,1427,2067,144,564,1268,1941,343,No,40,0.9,0.91,0,No,No,No,Yes,No,No
8397,3418516,8083,8,3481,21828,41208,60588,5301,17914,36023,54907,4469,No,408,1,1,0,No,No,Yes,Yes,No,No
8398,3506051,5,4,0,3,7,9,2,4,6,14,0,No,1,0.73,0.78,0,No,No,No,Yes,No,No
8399,3490844,259,4,256,405,755,1062,104,376,758,1078,63,No,17,0.73,0.78,0,No,No,No,Yes,No,No
8400,3343190,329,4,97,760,1516,2200,224,702,1329,2073,109,No,36,0.79,0.66,0,No,No,Yes,Yes,No,No
8401,3366051,9,8,4,4,4,4,0,3,10,16,0,No,2,0.93,0.95,0,No,No,No,Yes,No,No
8402,3441618,73,9,9,81,144,193,16,60,105,161,21,No,6,0.85,0.82,0,No,No,No,Yes,No,No
8403,3513061,83,8,1,312,708,1116,74,301,688,1186,59,No,36,0.07,0.17,0,No,No,No,Yes,No,No
8404,3433398,1001,8,140,896,2016,3220,232,904,1996,2950,278,No,140,0.48,0.28,0,No,No,No,Yes,No,No
8405,3290575,8,4,27,57,92,120,33,90,160,232,19,No,1,0.73,0.78,0,No,No,No,Yes,No,No
8406,3494066,26,12,0,23,29,59,9,24,50,72,9,No,3,0.73,0.7,0,No,No,Yes,Yes,No,No
8407,3320063,2476,3,424,5544,10824,16324,1374,4978,10405,15429,1425,No,344,0.9,0.93,0,No,No,No,Yes,No,No
8408,3377443,63,8,1,10,28,58,9,29,65,92,15,No,10,0.98,0.98,0,No,No,No,Yes,No,No
8409,3387979,20,12,4,43,73,99,8,32,58,102,17,No,2,0.69,0.72,0,No,No,No,Yes,No,No
8410,3490046,931,8,261,1765,3886,6223,419,1554,3350,4642,501,No,157,0.79,0.71,0,No,No,No,Yes,No,No
8411,3362075,88,2,31,218,432,651,69,260,461,604,65,No,4,0.98,0.98,0,No,No,No,Yes,No,No
8412,3487029,0,2,0,25,35,35,0,0,0,0,2,No,15,0.46,0.65,0,Yes,No,No,Yes,No,No
8413,3490028,3476,8,11,6112,10503,14886,620,1874,3970,6406,255,No,625,0.88,0.91,0,No,No,No,Yes,No,No
8414,3521084,986,4,396,2640,4356,7392,1130,3613,7879,11048,531,No,330,0.55,0.66,0,No,No,No,No,No,No
8415,3297906,753,2,38,386,1271,2139,225,486,508,533,127,No,85,0.48,0.52,0,No,No,No,Yes,No,No
8416,3320765,1346,4,892,1795,3134,4210,679,2083,3906,6117,296,No,93,0.73,0.78,0,No,No,No,Yes,No,No
8417,3373734,193,9,118,215,402,541,27,120,313,555,48,No,16,0.85,0.82,0,No,No,No,Yes,No,No
8418,3391938,23,8,6,28,64,108,8,33,79,100,11,No,4,0.5,0.46,0,No,No,No,Yes,No,No
8419,3286578,1060,4,144,5120,9452,13062,2351,6943,12909,18272,1155,No,144,0.55,0.66,0,No,No,No,No,No,No
8420,3339249,93,2,78,181,360,535,53,176,377,603,91,No,11,0.56,0.68,0,No,No,No,Yes,No,No
8421,3313087,197,8,0,200,340,540,53,190,343,522,112,No,40,0.84,0.86,0,No,No,No,Yes,No,No
8422,3308807,1086,2,199,800,1600,2400,111,666,1195,1638,219,No,200,0,0.1,0,No,No,Yes,Yes,No,No
8423,3471165,256,8,28,293,560,560,69,201,463,641,70,No,293,0.83,0.84,0,No,No,No,Yes,No,No
8424,3317177,6,12,1,3,3,3,0,0,0,0,1,No,1,0.48,0.48,0,Yes,No,No,Yes,No,No
8425,3399882,124,4,45,108,174,276,28,116,241,342,22,No,19,0.73,0.78,0,No,No,No,Yes,No,No
8426,3387862,152,8,2,150,240,420,40,144,321,633,82,No,30,0.22,0.13,0,No,No,No,Yes,No,No
8427,3524401,47,8,31,126,201,254,18,67,134,204,23,No,13,0.18,0.38,2,No,No,No,Yes,No,No
8428,3406749,10,2,0,5616,11076,17160,0,0,0,0,0,No,468,0.66,0.66,0,No,No,No,Yes,No,No
8429,3377426,295,8,8,360,756,1224,108,394,841,1217,117,No,36,0.84,0.86,0,No,No,No,Yes,No,No
8430,3430362,0,2,0,4,24,24,0,0,0,0,0,No,4,0.9,0.91,0,Yes,No,No,Yes,No,No
8431,3312709,0,3,0,5,7,7,0,0,0,0,0,No,5,0.99,0.99,0,Yes,No,No,Yes,No,No
8432,3373188,2,8,0,1,3,4,0,1,2,3,0,No,1,0.99,0.97,0,No,No,No,Yes,No,No
8433,3483029,112,2,0,65,133,201,28,72,157,207,34,No,65,0.93,0.96,0,No,No,No,Yes,No,No
8434,3494048,22,8,0,13,13,23,1,3,10,35,0,No,10,0.71,0.51,0,No,No,Yes,Yes,No,No
8435,3422387,19,8,7,122,188,248,36,95,230,377,26,No,6,0.79,0.66,12,No,No,No,Yes,No,No
8436,3354514,81,2,14,791,1384,1926,184,723,1282,1843,191,No,92,0.48,0.52,0,No,No,No,Yes,No,No
8437,3475555,0,2,0,11,11,11,0,0,0,0,0,No,11,0.9,0.91,0,Yes,No,No,Yes,No,No
8438,3369807,1591,8,433,1260,2583,3906,332,1062,3174,4892,460,No,126,0.99,0.98,0,No,No,No,Yes,No,No
8439,3297384,238,8,0,204,420,654,72,197,361,609,99,No,12,0.73,0.7,0,No,No,No,Yes,No,No
8440,3467409,1495,12,248,1300,3500,5400,617,1716,4687,8066,411,No,200,0.94,0.87,0,No,No,No,Yes,No,No
8441,3441538,0,2,0,8,8,8,0,0,0,0,0,No,1,0.64,0.64,0,Yes,No,Yes,Yes,No,No
8442,3513084,139,8,26,520,796,1036,98,293,614,933,56,No,40,0.53,0.54,0,No,No,No,Yes,No,No
8443,3309560,0,2,0,41,76,113,0,1,1,1,0,No,1,0.9,0.95,0,No,No,Yes,Yes,No,No
8444,3483130,7,4,0,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
8445,3463739,5,12,0,45,65,85,0,15,34,55,15,No,5,0.73,0.79,0,No,No,No,Yes,No,No
8446,3350847,0,8,0,3,5,6,0,2,3,4,0,No,1,0.82,0.81,0,No,No,No,Yes,No,No
8447,3309440,0,2,0,9,9,9,0,0,0,0,0,No,3,0.16,0.1,0,Yes,No,Yes,Yes,No,No
8448,3437931,1,9,0,2,2,2,0,0,0,0,0,No,2,0.85,0.82,0,No,No,No,Yes,No,No
8449,3339498,80,8,1,720,1308,2112,155,662,1433,1874,155,No,60,0.31,0.2,3,No,No,No,Yes,No,No
8450,3479480,30,4,0,30,50,80,7,27,43,66,17,No,10,0.73,0.78,0,No,No,No,Yes,No,No
8451,3452997,0,2,0,3,3,3,0,0,0,0,0,No,3,0.79,0.87,0,Yes,No,No,Yes,No,No
8452,3373811,25,12,25,14,32,32,0,0,0,0,0,No,2,0.48,0.48,0,Yes,No,No,Yes,No,No
8453,3301819,0,2,2,5,5,5,3,4,4,4,1,No,1,0.25,0.2,0,Yes,No,No,Yes,No,No
8454,3347346,0,4,5,3,3,3,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
8455,3372988,87,12,0,70,190,250,14,59,142,263,51,No,14,0.73,0.79,0,No,No,No,Yes,No,No
8456,3286354,0,2,0,7,7,7,0,0,0,0,0,No,7,0.83,0.91,0,Yes,No,Yes,Yes,No,No
8457,3336105,283,4,64,273,509,616,60,180,431,653,75,No,6,0.73,0.78,0,No,No,No,Yes,No,No
8458,3384915,35,4,10,49,97,145,10,47,89,148,0,No,7,0.73,0.78,0,No,No,No,Yes,No,No
8459,3384804,0,2,0,12,12,12,0,0,0,0,1,No,12,0.89,0.91,0,Yes,No,No,Yes,No,No
8460,3483181,479,4,209,4626,6474,10632,1725,5301,9789,12429,1228,No,426,0.55,0.66,403,No,No,No,No,No,No
8461,3441308,234,8,59,88,308,528,107,285,571,1002,85,No,88,0.97,0.86,0,No,No,No,Yes,No,No
8462,3298193,34,9,22,15,27,39,7,25,46,75,34,No,3,0.85,0.82,0,No,No,No,Yes,No,No
8463,3498582,159,4,19,192,282,336,19,167,552,787,37,No,26,0.73,0.78,0,No,No,No,Yes,No,No
8464,3399587,229,2,107,660,1260,1860,174,547,976,1309,214,No,50,0.98,0.98,0,No,No,No,Yes,No,No
8465,3365524,124,12,0,56,56,160,0,0,0,0,0,No,8,0.73,0.79,0,No,No,Yes,Yes,No,No
8466,3475476,145,8,109,901,1418,1906,150,534,875,1410,193,No,71,0.87,0.83,1,No,No,No,Yes,No,No
8467,3339576,93,2,29,140,254,380,34,112,193,319,45,No,21,0.7,0.71,0,No,No,No,Yes,No,No
8468,3517383,0,2,0,2,2,2,0,0,0,0,0,No,2,0.79,0.87,0,Yes,No,No,Yes,No,No
8469,3513525,2,4,0,5,5,5,0,0,0,0,0,No,2,0.73,0.78,0,Yes,No,No,Yes,No,No
8470,3381367,2,4,0,6,9,11,1,5,8,10,2,No,1,0.73,0.78,0,No,No,No,Yes,No,No
8471,3286052,8,12,0,13,18,28,5,12,21,34,0,No,3,0.98,0.6,0,No,No,No,Yes,No,No
8472,3509547,285,2,58,637,1203,1782,129,665,1156,1660,193,No,105,0.31,0.34,0,No,No,No,Yes,No,No
8473,3358007,44,8,0,186,279,341,20,98,133,205,45,No,31,0.34,0.57,0,No,No,No,Yes,No,No
8474,3441191,584,8,153,1775,2900,4025,347,1182,2331,3785,396,No,125,0.74,0.73,0,No,No,No,Yes,No,No
8475,3524314,78,8,7,525,753,1005,114,338,594,944,267,No,24,0.33,0.32,1,No,No,No,Yes,No,No
8476,3410642,85,8,1,52,172,172,19,55,141,235,29,No,52,0.99,0.98,0,No,No,No,Yes,No,No
8477,3452928,127,8,15,99,215,331,31,101,231,371,29,No,18,0.7,0.71,0,No,No,No,Yes,No,No
8478,3376909,226,8,354,1001,1797,2605,282,1020,1729,2481,163,No,61,0.78,0.75,0,No,No,No,Yes,No,No
8479,3313009,11,8,8,27,63,99,3,25,47,65,0,Yes,1,0.85,0.88,0,No,No,No,Yes,No,No
8480,3391746,40,8,8,20,40,80,5,22,60,91,20,No,4,0.93,0.96,0,No,No,No,Yes,No,No
8481,3437182,1080,2,291,2240,4000,5440,472,1329,2775,3887,438,No,200,0.64,0.62,0,No,No,No,Yes,No,No
8482,3400012,14,4,21,7,7,7,2,8,11,11,0,No,7,0.73,0.78,0,No,No,No,Yes,No,No
8483,3467269,5238,13,170,5000,5000,10000,654,2393,5138,7657,881,No,5000,1,1,0,No,No,No,Yes,No,No
8484,3309156,2,8,0,1,3,5,0,1,3,5,1,No,1,0.9,0.94,0,No,No,No,Yes,No,No
8485,3448907,597,8,139,1197,1977,3037,286,975,1794,2612,274,No,140,0.94,0.96,0,No,No,Yes,No,No,No
8486,3433495,12,2,0,26,26,26,0,0,0,0,0,No,26,1,0.87,0,No,No,No,Yes,No,No
8487,3369435,4,8,2,14,14,15,0,5,6,8,10,No,4,0.5,0.46,0,No,No,No,Yes,No,No
8488,3521123,2310,8,625,2722,5822,9469,843,3558,7812,11562,1021,No,328,0.56,0.68,0,No,No,No,Yes,No,No
8489,3305326,18,4,0,28,64,100,14,34,67,101,0,No,10,0.77,0.84,0,No,No,No,Yes,No,No
8490,3471756,4,2,0,2,3,5,0,1,2,2,0,No,1,0.24,0.22,0,Yes,No,No,Yes,No,No
8491,3509683,938,4,32,382,823,1255,94,387,403,410,73,No,14,0.73,0.78,0,No,No,No,Yes,No,No
8492,3520826,85,2,0,24,120,168,20,71,193,438,14,No,24,0.43,0.59,0,No,No,No,Yes,No,No
8493,3445168,105,3,17,98,208,308,32,119,208,312,41,No,3,1,1,0,No,No,No,Yes,No,No
8494,3313048,489,8,86,684,1266,1751,144,536,1073,1783,182,No,2,0.84,0.86,0,No,No,No,Yes,No,No
8495,3305640,0,4,0,8,8,8,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
8496,3286137,17,8,60,102,205,263,31,113,179,264,22,No,19,0.5,0.46,27,No,No,No,Yes,No,No
8497,3335330,150,12,20,80,140,180,33,77,216,291,43,No,60,0.73,0.79,0,No,No,No,Yes,No,No
8498,3358170,1346,8,56,2088,4870,7620,734,2487,6245,8754,435,No,21,0.65,0.71,0,No,No,Yes,Yes,No,No
8499,3373114,47,8,0,81,161,221,20,63,173,264,76,No,11,0.86,0.88,0,No,No,No,Yes,No,No
8500,3377012,115,2,31,144,216,312,42,123,212,340,44,No,24,-99,-99,0,No,No,No,Yes,No,No
8501,3366093,62,4,73,153,241,317,52,210,320,405,126,No,2,0.73,0.78,1,No,No,No,Yes,No,No
8502,3501685,3,8,2,18,30,39,6,11,21,32,6,No,2,0.5,0.46,0,No,No,No,Yes,No,No
8503,3501689,-4,8,1,21,31,39,6,14,26,35,6,No,2,0.5,0.46,6,No,No,No,Yes,No,No
8504,3392470,15,9,8,13,13,24,5,10,25,37,0,No,1,0.85,0.82,0,No,No,No,Yes,No,No
8505,3343154,126,2,50,864,1368,1980,292,905,1338,1863,287,No,144,0.81,0.82,0,No,No,No,Yes,No,No
8506,3298053,5,2,0,12,12,12,2,2,2,2,2,No,12,0.48,0.57,0,Yes,No,No,Yes,No,No
8507,3316543,1,8,2,29,41,56,10,25,37,51,6,No,3,0.5,0.46,1,No,No,No,Yes,No,No
8508,3517288,1881,8,385,4501,7069,8781,934,2599,4656,7578,953,No,934,0.37,0.33,0,No,No,No,Yes,No,No
8509,3471834,55,8,39,45,99,153,13,56,131,204,17,No,18,0.08,0.39,0,No,No,No,Yes,No,No
8510,3316781,45,2,10,131,221,326,19,71,139,194,36,No,26,0.9,0.95,0,No,No,No,Yes,No,No
8511,3320169,63,8,13,153,279,381,37,116,245,367,55,No,24,0.89,0.91,0,No,No,No,Yes,No,No
8512,3410857,67,8,66,305,505,785,110,331,525,725,98,No,25,0.94,0.94,0,No,No,No,Yes,No,No
8513,3429689,11,8,0,12,21,30,3,9,27,47,2,No,10,0.95,0.89,0,No,No,No,Yes,No,No
8514,3410511,199,2,13,1500,1500,1500,65,244,476,674,74,No,1500,0,0,0,No,No,No,Yes,No,No
8515,3343351,3963,8,670,6338,12453,16489,14,43,97,133,22,No,1392,0.26,0.37,0,No,No,Yes,Yes,No,No
8516,3425782,50,8,78,224,357,467,44,123,306,498,52,No,16,0.13,0.17,0,No,No,No,Yes,No,No
8517,3384497,83,2,14,546,942,1405,131,622,1064,1384,94,No,42,0.31,0.34,24,No,No,Yes,Yes,No,No
8518,3524362,14,8,0,8,13,18,1,2,7,10,1,No,6,0.91,0.84,0,No,No,No,Yes,No,No
8519,3475088,82,8,0,62,160,222,32,106,204,367,25,No,8,0.5,0.46,0,No,No,No,Yes,No,No
8520,3460598,0,4,0,46,49,49,0,0,0,0,2,No,41,0.22,0.15,0,Yes,No,No,Yes,No,No
8521,3464267,0,2,0,9,9,9,0,0,0,0,0,No,2,0.68,0.85,0,Yes,No,No,Yes,No,No
8522,3403815,5,4,4,65,100,120,22,66,149,197,0,No,6,0.73,0.78,0,No,No,No,Yes,No,No
8523,3433844,2,8,0,5,8,12,1,3,9,10,0,No,1,0.68,0.49,0,No,No,No,Yes,No,No
8524,3293576,544,8,268,3679,6511,9679,895,2855,5223,7497,1113,No,352,0.73,0.7,0,No,No,No,Yes,No,No
8525,3358747,4,4,0,6,10,12,0,4,6,9,0,No,1,0.73,0.78,0,No,No,No,Yes,No,No
8526,3381216,0,2,0,4,7,7,0,0,0,0,0,No,3,0.37,0.34,0,Yes,No,No,Yes,No,No
8527,3293806,123,2,182,360,630,900,112,459,903,1373,110,No,15,0.9,0.91,0,No,No,No,Yes,No,No
8528,3369244,28,8,14,30,45,75,5,22,50,69,16,No,15,0.66,0.71,0,No,No,No,Yes,No,No
8529,3290544,62,4,98,248,450,572,53,333,551,730,32,No,72,0.73,0.78,12,No,No,No,Yes,No,No
8530,3502251,17,4,25,54,89,131,13,51,98,139,0,No,3,0.73,0.78,0,No,No,No,Yes,No,No
8531,3426434,747,4,361,499,1101,1635,203,594,1139,1457,69,No,8,0.73,0.78,0,No,No,Yes,Yes,No,No
8532,3320813,0,4,0,4,4,4,0,0,0,0,0,No,2,0.7,0.66,0,Yes,No,No,Yes,No,No
8533,3494501,0,2,0,2,2,2,0,0,0,0,0,No,2,0.83,0.6,0,Yes,No,No,Yes,No,No
8534,3346686,5,8,0,11,17,23,4,11,16,20,0,No,4,0.99,0.92,0,No,No,No,Yes,No,No
8535,3369226,124,4,49,216,367,480,27,116,244,354,54,No,4,0.73,0.78,0,No,No,No,Yes,No,No
8536,3392086,14,2,0,108,186,258,24,74,125,192,23,No,12,0.7,0.71,0,No,No,No,Yes,No,No
